insee,nom,score,reseau,n_manquants,parametres_manquants
21587,SAULX-LE-DUC,0.0,SIAEP DU CHARMOY/DIENAY VILLECOMTE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
78588,SAULX-MARCHAIS,0.0,SAINT MARTIN MONTFORT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
18245,SAULZAIS-LE-POTIER,0.3288,S.AEP DE LA MARCHE ET BOISCHAU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
03268,SAULZET,0.6779,RESEAU SIOULE ET BOUBLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
76666,SAUMONT-LA-POTERIE,0.0,FORGES EST,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71504,SAUNIERES,0.0,REGION DE VERDUN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63408,SAURET-BESSERVE,0.6561,SIAEP SIOULE ET MORGE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63409,SAURIER,0.3868,SME D'ISSOIRE SUD,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
68300,SAUSHEIM,0.5971,MULHOUSE ET ENVIRONS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
76668,SAUSSAY,0.0,YERVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
27616,SAUSSAYE (LA),0.0,GRAND BOURGTHEROULDE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
50567,SAUSSEMESNIL,0.3002,SAUSSEMESNIL,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
81277,SAUSSENAC,0.1796,SYNDICAT VALENCE - VALDERIES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
76669,SAUSSEUZEMARE-EN-CAUX,0.0,GODERVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21588,SAUSSEY,0.0,"SIAEP D'ARNAY, R. SCE LUSIGNY",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
50568,SAUSSEY,0.1622,ACHAT SYMPEC OUVILLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
24523,SAUSSIGNAC,0.0,MONESTIER BASTIDE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21589,SAUSSY,0.0,"SIEAVS, RÉSEAU DE ST MARTIN DU MONT",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33504,SAUTERNES,0.0,SAUTERNES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
16364,SAUVAGNAC,0.6321,LA SECHERE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47288,SAUVAGNAS,0.0,AGGLOMERATION AGEN - CAUZAC,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63411,SAUVAGNAT-SAINTE-MARTHE,0.3752,SME D'ISSOIRE CENTRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
64511,SAUVAGNON,0.0521,LUY ET GABAS OUEST,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
03269,SAUVAGNY,0.2709,RESEAU N.ALLIER - REG. MINIERE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
15223,SAUVAT,0.171,FONT MARILHOU,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
32417,SAUVETAT (LA),0.0,FLEURANCE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63413,SAUVETAT (LA),0.3752,SME D'ISSOIRE CENTRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47289,SAUVETAT-DE-SAVERES (LA),0.0,AGGLOMERATION AGEN - CAUZAC,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47290,SAUVETAT-DU-DROPT (LA),0.058,BRAME -  ALLEMANS DU DROPT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47291,SAUVETAT-SUR-LEDE (LA),0.3877,NORD DU LOT -  PINEL HAUTERIVE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
32418,SAUVETERRE,0.3685,BAROUSSE COMMINGES SAVE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
64513,SAUVETERRE-DE-BEARN,0.0,REGION DE SAUVETERRE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33506,SAUVETERRE-DE-GUYENNE,0.0,SAINT BRICE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63414,SAUVIAT,0.2472,SIAEP DE LA FAYE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
08405,SAUVILLE,0.0,S63 REGION LOUVERGNY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
32420,SAUVIMONT,0.3685,BAROUSSE COMMINGES SAVE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
36213,SAUZELLES,0.0,FONTGOMBAULT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
26338,SAUZET,0.0,S BR LA MOTTE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
46301,SAUZET,0.0,SOURCE BLEUE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
81279,SAUZIERE-SAINT-JEAN (LA),0.1662,SYNDICAT MOYENNE VALLEE TARN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
56241,SAUZON,0.4772,BELLE-ILE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
23170,SAVENNES,0.3116,ST CHRISTOPHE SAVENNES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
63416,SAVENNES,0.3715,MESSEIX-SAVENNES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
71505,SAVIANGES,0.0,GUYE-SALORNAY,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33508,SAVIGNAC,0.0,BASSANNE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
47294,SAVIGNAC-DE-DURAS,0.0592,NORD MARMANDE - AURIAC,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
33509,SAVIGNAC-DE-L'ISLE,0.5348,NORD LIBOURNAIS,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
24526,SAVIGNAC-LEDRIER,0.713,PAYZAC,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
24527,SAVIGNAC-LES-EGLISES,0.0,VALLEE DE L'ISLE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
32421,SAVIGNAC-MONA,0.3685,BAROUSSE COMMINGES SAVE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
30314,SAVIGNARGUES,0.0,DOMESSARGUES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
37241,SAVIGNE-SUR-LATHAN,0.0,HOMMES,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
01398,SAVIGNEUX,0.0,BDS CHATANIER,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
18246,SAVIGNY-EN-SANCERRE,0.0,S.AEP VAL DE LOIRE/PAYS FORT,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
18247,SAVIGNY-EN-SEPTAINE,0.0,S.AEP DE FARGES EN SEPTAINE,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
89379,SAVIGNY-EN-TERRE-PLAINE,0.6168,TPM ST-AGNAN,5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
21591,SAVIGNY-LE-SEC,0.0,"SIAEP - NORGE ET TILLE, R. NORGES",5,pH | TDS (mg/L) | Sodium (mg/L) | Chlorures (mg/L) | Chlore libre (mg/L)
